year,PGM_CODE,prog,ship,POWER,metier,TOR_CODE,week,quar,TRIPNR,duration_meas,duration_tot,SCIENTIFIC_NAME,ENGLISH_NAME,DUTCH_NAME,ICES_CODE,nodc,class_length,SSE_CATEGORY,GEAR_SUBTYPE,GEAR_COUNT,w_soort_meashauls,n_per_hour,n_total_trip,w_per_hour,w_total_trip,hpsegment2,gear
2015,DISBT,observer,OD6,1324,TBB_DEF_70-99,Boomkor12e,11,1,1078,3985,4345,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,25,d,sum,2,9.4709230424,0.4767879548,34.527394396,0.1425985903,10.326514584,Groot,pulse
2015,DISBT,observer,OD6,1324,TBB_DEF_70-99,Boomkor12e,11,1,1078,3985,4345,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,26,d,sum,2,6.411174897,0.2860727729,20.716436637,0.0965296095,6.9903525539,Groot,pulse
2015,DISBT,observer,TH7,221,TBB_DEF_70-99,Boomkor04e,51,4,1234.1,1875,4250,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,19,d,sum,2,2.3969939639,0.5948717949,42.136752137,0.0767038068,5.4331863181,Euro,pulse
2015,DISBT,observer,TH7,221,TBB_DEF_70-99,Boomkor04e,51,4,1234.1,1875,4250,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,20,d,sum,2,5.7773503609,1.2256516672,86.816993092,0.1848752115,13.095327485,Euro,pulse
2015,DISBT,observer,TH7,221,TBB_DEF_70-99,Boomkor04e,51,4,1234.1,1875,4250,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,21,d,sum,2,3.1128354406,0.56875,40.286458333,0.0996107341,7.0557603321,Euro,pulse
2015,DISBT,observer,TH7,221,TBB_DEF_70-99,Boomkor04e,51,4,1234.1,1875,4250,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,23,d,sum,2,12.197311536,1.6860714286,119.43005952,0.3903139692,27.647239482,Euro,pulse
2015,DISBT,observer,TH7,221,TBB_DEF_70-99,Boomkor04e,51,4,1234.1,1875,4250,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,24,d,sum,2,4.9042542732,0.5948717949,42.136752137,0.1569361367,11.116309686,Euro,pulse
2015,DISBT,observer,TH7,221,TBB_DEF_70-99,Boomkor04e,51,4,1234.1,1875,4250,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,25,d,sum,2,7.363325199,0.7878326996,55.804816223,0.2356264064,16.690203784,Euro,pulse
2015,DISBT,observer,TX29,1677,TBB_DEF_70-99,Boomkor12w,6,1,1067.1,2510,4220,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,25,d,sum,2,8.2247489579,0.6573705179,46.235059761,0.1966075448,13.828063985,Groot,non-pulse
2015,DISBT,observer,UK158,221,TBB_DEF_70-99,Boomkor08e,50,4,1233.1,1495,3295,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,19,d,sum,2,1.1604756984,0.3612040134,19.836120401,0.0465742755,2.5577039639,Euro,pulse
2015,DISBT,observer,UK158,221,TBB_DEF_70-99,Boomkor08e,50,4,1233.1,1495,3295,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,23,d,sum,2,1.5047054096,0.2608695652,14.326086957,0.0603895148,3.3163908526,Euro,pulse
2015,DISBT,observer,UK33,1750,TBB_DEF_70-99,Boomkor12e,19,2,1111.1,2880,4155,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,16,d,NA,2,0.0763577079,0.0208333333,1.4427083333,0.0015907856,0.1101619015,Groot,pulse
2015,DISBT,observer,UK33,1750,TBB_DEF_70-99,Boomkor12e,19,2,1111.1,2880,4155,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,18,d,NA,2,0.4372689829,0.0833333333,5.7708333333,0.0091097705,0.6308516056,Groot,pulse
2015,DISBT,observer,UK33,1750,TBB_DEF_70-99,Boomkor12e,19,2,1111.1,2880,4155,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,19,d,NA,2,1.9341261639,0.3125,21.640625,0.0402942951,2.7903799344,Groot,pulse
2015,DISBT,observer,UK33,1750,TBB_DEF_70-99,Boomkor12e,19,2,1111.1,2880,4155,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,27,d,NA,2,1.7054917804,0.09375,6.4921875,0.0355310788,2.460527204,Groot,pulse
2015,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,15,2,1096,1550,4045,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,18,d,sum,2,0.5465862286,0.1935483871,13.048387097,0.0211581766,1.4264137386,Groot,pulse
2015,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,15,2,1096,1550,4045,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,19,d,sum,2,2.1920096525,0.6580645161,44.364516129,0.0848519865,5.720438093,Groot,pulse
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267.1,3190,4520,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,20,d,sum,2,2.0363170244,0.2539184953,19.128526646,0.0383006337,2.8853144045,Groot,pulse
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267.1,3190,4520,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,21,d,sum,2,8.6694177371,0.9310344828,70.137931034,0.1630611487,12.283939866,Groot,pulse
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267.1,3190,4520,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,22,d,sum,2,4.3425665295,0.4043887147,30.463949843,0.0816783673,6.1531036718,Groot,pulse
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267.1,3190,4520,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,23,d,sum,2,12.732122697,1.0344827586,77.931034483,0.239475662,18.040499871,Groot,pulse
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267.1,3190,4520,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,24,d,sum,2,13.45456793,0.9592476489,72.263322884,0.2530639736,19.064152678,Groot,pulse
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267.1,3190,4520,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,25,d,sum,2,27.216442006,1.7115987461,128.94043887,0.5119080001,38.563736008,Groot,pulse
2016,DISBT,observer,GO31,1471,TBB_DEF_70-99,Boomkor12e,11,1,1267.1,3190,4520,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,26,d,sum,2,12.653634665,0.7053291536,53.134796238,0.2379993981,17.929287989,Groot,pulse
2016,DISBT,observer,GO48,1467,TBB_DEF_70-99,Boomkor12e,6,1,1241.1,2240,3620,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,23,d,NA,2,4.5783317916,0.5297517123,31.961686644,0.1226338873,7.3989111988,Groot,pulse
2016,DISBT,observer,GO48,1467,TBB_DEF_70-99,Boomkor12e,6,1,1241.1,2240,3620,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,24,d,NA,2,10.104614465,1.0259433962,61.898584906,0.270659316,16.329778733,Groot,pulse
2016,DISBT,observer,GO48,1467,TBB_DEF_70-99,Boomkor12e,6,1,1241.1,2240,3620,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,26,d,NA,2,20.054817205,1.5919811321,96.049528302,0.5371826037,32.41001709,Groot,pulse
2016,DISBT,observer,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254.1,2735,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,19,d,NA,2,0.967063082,0.1645338208,12.257769653,0.0212152778,1.5805381998,Euro,pulse
2016,DISBT,observer,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254.1,2735,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,20,d,NA,2,1.8100595773000001,0.2632541133,19.612431444,0.0397088024,2.9583057808,Euro,pulse
2016,DISBT,observer,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254.1,2735,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,21,d,NA,2,5.6920419486,0.7129798903,53.117001828,0.12487112140000001,9.3028985412,Euro,pulse
2016,DISBT,observer,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254.1,2735,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,22,d,NA,2,9.1900826554,0.9981718464,74.363802559,0.2016105884,15.019988837,Euro,pulse
2016,DISBT,observer,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254.1,2735,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,23,d,NA,2,20.834382594,1.9744058501,147.09323583,0.4570614097,34.051075026,Euro,pulse
2016,DISBT,observer,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254.1,2735,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,24,d,NA,2,21.237112125,1.7659963437,131.56672761,0.4658964269,34.709283802,Euro,pulse
2016,DISBT,observer,TH10,221,TBB_DEF_70-99,Boomkor04e,8,1,1254.1,2735,4470,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,28,d,NA,2,4.4512011728,0.2303473492,17.160877514,0.0976497515,7.2749064872,Euro,pulse
2016,DISBT,observer,TX29,1677,TBB_DEF_70-99,Boomkor12w,19,2,1294.1,1665,4550,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,27,d,sum,2,3.0319853873,0.2882882883,21.861861862,0.1092607347,8.2856057131,Groot,non-pulse
2016,DISBT,observer,UK284,1471,TBB_DEF_70-99,Boomkor12w,49,4,1393.1,2257,5482,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,25,d,see,2,7.327503617,0.6513070447,59.507753655,0.1947940705,17.797684904,Groot,non-pulse
2016,DISBT,observer,UK284,1471,TBB_DEF_70-99,Boomkor12w,49,4,1393.1,2257,5482,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,28,d,see,2,11.657907834,0.7310589278,66.794417368,0.3099133673,28.315751326,Groot,non-pulse
2016,DISBT,observer,UK284,1471,TBB_DEF_70-99,Boomkor12w,49,4,1393.1,2257,5482,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,29,d,see,2,12.281011157,0.6911829863,63.151085512,0.3264779218,29.829199452,Groot,non-pulse
2016,DISBT,observer,UK284,1471,TBB_DEF_70-99,Boomkor12w,49,4,1393.1,2257,5482,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,30,d,see,2,13.634553593,0.6911829863,63.151085512,0.3624604411,33.116802303,Groot,non-pulse
2016,DISBT,observer,UK284,1471,TBB_DEF_70-99,Boomkor12w,49,4,1393.1,2257,5482,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,31,d,see,2,15.086299562,0.6911829863,63.151085512,0.4010535993,36.642930526,Groot,non-pulse
2016,DISBT,observer,UK284,1471,TBB_DEF_70-99,Boomkor12w,49,4,1393.1,2257,5482,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,32,d,see,2,17.599910856,0.7310589278,66.794417368,0.467875344,42.748210594,Groot,non-pulse
2016,DISBT,observer,UK284,1471,TBB_DEF_70-99,Boomkor12w,49,4,1393.1,2257,5482,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,36,d,see,2,23.946963265,0.6911829863,63.151085512,0.6366051378,58.16448942,Groot,non-pulse
2016,DISBT,observer,UK33,1750,TBB_DEF_70-99,Boomkor12e,41,4,1363.1,2485,4675,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,29,d,sum,2,31.844554577,1.6277933052,126.83222837,0.7688826055,59.908769678,Groot,pulse
2016,DISBT,observer,UK33,1750,TBB_DEF_70-99,Boomkor12e,41,4,1363.1,2485,4675,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,30,d,sum,2,30.619247412,1.409781457,109.84547186,0.7392977242,57.603614346,Groot,pulse
2016,DISBT,observer,UK33,1750,TBB_DEF_70-99,Boomkor12e,41,4,1363.1,2485,4675,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,31,d,sum,2,9.8465358444,0.409731114,31.924882629,0.2377433202,18.524167031,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,20,d,sum,2,13.060588552,1.2579179754,91.199053216,0.1897422066,13.756309976,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,21,d,sum,2,5.00568346,0.4152215169,30.103559976,0.0727217936,5.2723300365,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,22,d,sum,2,32.009644931,2.3023642582,166.92140872,0.4650311612,33.714759189,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,23,d,sum,2,41.329624136,2.5937285875,188.04532259,0.6004303749,43.531202177,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,24,d,sum,2,68.824892341,3.7900693775,274.78002987,0.9998773706,72.491109367,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,25,d,sum,2,18.529390071,0.9000618737,65.254485847,0.2691921076,19.516427799,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,26,d,sum,2,71.851734058,3.0935306898,224.28097501,1.043850858,75.679187204,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,27,d,sum,2,90.355213541,3.4635167994,251.10496795,1.3126665406,95.16832419,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,28,d,sum,2,72.8749222,2.4974188145,181.06286405,1.0587155768,76.756879315,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,29,d,sum,2,83.475315147,2.5674292703,186.1386221,1.2127164428,87.921942104,Groot,pulse
2016,DISBT,observer,UK45,2133,TBB_DEF_70-99,Boomkor12e,25,2,1313.1,4130,4350,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,30,d,sum,2,77.57107972,2.1489853747,155.80143967,1.1269406255,81.703195347,Groot,pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,27,d,sum,2,12.761372063,0.700270267,60.865157373,0.2654011521,23.067783469,Groot,non-pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,28,d,sum,2,21.729913228,1.066044911,92.657070184,0.4519219389,39.279548521,Groot,non-pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,29,d,sum,2,24.212010098,1.066044911,92.657070184,0.503542671,43.766250489,Groot,non-pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,30,d,sum,2,24.167460858,0.9584487193,83.305167852,0.5026161704,43.685722141,Groot,non-pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,32,d,sum,2,130.75179636,4.2488883869,369.29921563,2.7192747943,236.35030087,Groot,non-pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,36,d,sum,2,35.342119309,0.7980331305,69.36237959,0.7350180792,63.885321386,Groot,non-pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,37,d,sum,2,86.267498041,1.7896181735,155.54764625,1.7941247426,155.93934221,Groot,non-pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,38,d,sum,2,93.690039845,1.7896181735,155.54764625,1.9484930297,169.35651917,Groot,non-pulse
2016,DISBT,observer,UK64,1471,TBB_DEF_70-99,Boomkor12w,47,4,1385.1,2885,5215,Scophthalmus maximus,Turbot,Tarbot,TUR,885703040200,39,d,sum,2,47.157372772,0.8311694542,72.242478396,0.980742588,85.242876604,Groot,non-pulse
