Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,TowDir,WindDir,WindSpeed,SwellDir,SwellHeight,ICESArea,AphiaID,Species,SpecVal,Sex,SubFactor,LngtClass,HLNoAtLngt,NoPerHaul,BeamWidth,DistanceDerived,CPUE_number_per_hour,SweptArea_km2,CPUE_number_per_km2
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F360,60,2007,9,11,0609,-9,30,D,54.7044,3.2153,54.6703,3.2239,38F3,40,V,1,1,R,,F,8,3870,,,340,9,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3870,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F362,62,1999,9,15,1248,-9,60,D,54.7530,3.6751,54.7211,3.6349,38F3,-9,V,1,1,R,,F,8,8974,200,,359,1,,,IVb,127149,Scophthalmus maximus,,,,,,,8,8974,0.00,0.07,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F366,66,2001,9,12,0941,-9,60,D,54.6246,3.9243,54.5938,3.8955,38F3,-9,V,1,1,R,,F,8,7794,,,225,7,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,300,2.00,2.000000,8,7794,2.00,0.06,32.08
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F369,69,2010,9,14,1631,-9,30,D,54.8121,3.1510,54.8518,3.1615,38F3,35,V,1,1,R,,F,8,4467,,,248,16,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4467,0.00,0.04,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F4,168,2010,9,14,1214,-9,30,D,54.9085,4.2785,54.9100,4.2123,38F4,50,V,1,1,R,,-9,8,4234,,,270,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4234,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F401,1,2008,8,19,0617,-9,30,D,54.6563,4.6486,54.6913,4.6373,38F4,44,V,1,1,R,,F,8,3704,,,225,9,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3704,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F401,1,2009,8,25,0531,-9,30,D,54.8588,4.7802,54.8920,4.7536,38F4,37,V,1,1,R,,F,8,4062,150,,293,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4062,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F402,2,1998,8,18,1520,-9,60,D,54.7560,4.7373,54.7537,4.7918,38F4,-9,V,1,1,R,,F,8,7700,,,315,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7700,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F403,3,2013,8,21,1409,-9,30,D,54.9251,4.1301,54.9588,4.1385,38F4,49,V,1,1,R,,F,8,3757,,,190,6,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3757,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F404,4,2015,8,18,1726,-9,25,D,54.6620,4.1800,54.6383,4.1490,38F4,44,V,1,1,R,,F,8,3293,181,,0,7,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,330,1.00,1.000000,8,3293,2.40,0.03,37.96
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F412,12,1996,9,3,1207,-9,30,D,54.7333,4.5000,54.7513,4.5663,38F4,-9,V,1,1,R,,-9,8,4682,,,0,2,,,IVb,127149,Psetta maxima,,,,,,,8,4682,0.00,0.04,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F412,12,1997,8,21,0907,-9,30,D,54.7500,4.5666,54.7533,4.4966,38F4,-9,V,1,1,R,,-9,8,4136,,,113,4,,,IVb,127149,Psetta maxima,,,,,,,8,4136,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F432,32,2005,8,31,0849,-9,30,D,54.6666,4.2363,54.6344,4.2113,38F4,48,V,1,1,R,,F,8,3942,,,110,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3942,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F433,33,2007,8,29,1720,-9,30,D,54.9499,4.4742,54.9185,4.5056,38F4,46,V,1,1,R,,F,8,4037,,,330,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4037,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F437,37,2006,8,30,1417,-9,30,D,54.6763,4.2904,54.6525,4.2482,38F4,48,V,1,1,R,,F,8,3796,185,,315,9,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3796,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F437,37,2011,9,1,1712,-9,30,D,54.6795,4.2706,54.6431,4.2713,38F4,49,V,1,1,R,,F,8,4060,,,315,2,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,320,1.00,1.000000,8,4060,2.00,0.03,30.79
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F438,38,2012,8,30,1442,-9,30,D,54.6788,4.2691,54.6435,4.2723,38F4,49,V,1,1,R,,F,8,3941,,,248,7,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,480,1.00,1.000000,8,3941,2.00,0.03,31.72
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F438,38,2012,8,30,1442,-9,30,D,54.6788,4.2691,54.6435,4.2723,38F4,49,V,1,1,R,,F,8,3941,,,248,7,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,560,1.00,1.000000,8,3941,2.00,0.03,31.72
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F438,38,2014,8,28,1717,-9,30,D,54.7758,4.4943,54.8100,4.4961,38F4,47,V,1,1,R,,F,8,3854,180,,180,9,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3854,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F438,38,2016,9,1,1724,-9,30,D,54.7380,4.5640,54.7641,4.5136,38F4,47,V,1,1,R,,F,8,4304,180,126,270,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4304,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F440,40,2000,8,30,0850,-9,60,D,54.7833,4.3166,54.8180,4.3970,38F4,-9,V,1,1,R,,F,8,7892,,,315,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7892,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F461,61,1999,9,15,0923,-9,60,D,54.8196,4.5196,54.7854,4.5058,38F4,-9,V,1,1,R,,F,8,7978,200,,23,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7978,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F465,65,2001,9,12,0719,-9,60,D,54.8198,4.5551,54.8051,4.5028,38F4,-9,V,1,1,R,,F,8,7764,,,315,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7764,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F468,68,2010,9,14,1213,-9,30,D,54.9100,4.2123,54.9085,4.2785,38F4,50,V,1,1,R,,F,8,4234,,,270,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4234,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F472,72,2002,9,18,1240,-9,30,D,54.7582,4.5191,54.7499,4.5792,38F4,47,V,1,1,R,,F,8,3939,,,330,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3939,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F472,72,2004,9,14,1639,-9,30,D,54.8355,4.2424,54.8378,4.1838,38F4,50,V,1,1,R,,F,8,3800,180,,210,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3800,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F477,77,2003,9,17,1721,-9,30,D,54.8899,4.4915,54.8543,4.4881,38F4,44,V,1,1,R,,F,8,3972,,,200,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3972,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F644,44,2010,9,7,1752,-9,30,D,54.6510,6.8168,54.6685,6.7648,38F6,36,V,1,1,R,,-9,8,3875,,,113,16,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,250,1.00,1.000000,8,3875,2.00,0.03,32.26
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F645,45,2010,9,8,0536,-9,30,D,54.8490,6.7268,54.8670,6.6825,38F6,37,V,1,1,R,,-9,8,3889,,,135,16,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3889,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F743,43,2010,9,7,1616,-9,30,D,54.5825,7.1670,54.5853,7.1045,38F7,37,V,1,1,R,,-9,8,4083,,,113,16,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,220,1.00,1.000000,8,4083,2.00,0.03,30.61
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F743,43,2010,9,7,1616,-9,30,D,54.5825,7.1670,54.5853,7.1045,38F7,37,V,1,1,R,,-9,8,4083,,,113,16,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,290,1.00,1.000000,8,4083,2.00,0.03,30.61
BTS,3,NED,TRI2,BT8,-9,-9,-9,38F743,43,2010,9,7,1616,-9,30,D,54.5825,7.1670,54.5853,7.1045,38F7,37,V,1,1,R,,-9,8,4083,,,113,16,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,430,1.00,1.000000,8,4083,2.00,0.03,30.61
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E906,6,1997,8,20,0618,-9,30,D,55.2500,-0.2833,55.2345,-0.2266,39E9,-9,V,1,1,R,,-9,8,4300,,,203,2,,,IVb,127149,Psetta maxima,,,,,,,8,4300,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E908,8,2002,8,21,1343,-9,30,D,55.3395,-0.0668,55.3701,-0.0923,39E9,74,V,1,1,R,,F,8,3796,,,337,11,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3796,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E908,8,2010,8,25,1141,-9,30,D,55.4048,-0.4963,55.3938,-0.4360,39E9,66,V,1,1,R,,F,8,4011,,,0,8,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4011,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E911,11,2004,8,25,1431,-9,30,D,55.3858,-0.3717,55.3899,-0.4300,39E9,-9,V,1,1,R,,F,8,3718,270,,315,10,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3718,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E915,15,1999,8,24,1445,-9,60,D,55.3366,-0.2674,55.3595,-0.2924,39E9,-9,V,1,1,R,,F,8,7148,225,,90,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7148,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E921,21,2003,8,26,1655,-9,30,D,55.3830,-0.3961,55.3949,-0.4558,39E9,67,V,1,1,R,,F,8,3992,,,0,5,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3992,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E929,29,2001,8,29,0725,-9,60,D,55.2946,-0.1855,55.2700,-0.1441,39E9,-9,V,1,1,R,,F,8,7668,,,225,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7668,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E930,30,2015,8,26,0749,-9,30,D,55.2196,-0.2453,55.1828,-0.2261,39E9,72,V,1,1,R,,F,8,4306,260,,180,6,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4306,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E940,40,1996,9,11,0532,-9,30,D,55.2333,-0.3333,55.2450,-0.2785,39E9,-9,V,1,1,R,,-9,8,4280,,,315,7,,,IVb,127149,Psetta maxima,,,,,,,8,4280,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E945,45,2000,9,5,0858,-9,60,D,55.3500,-0.3500,55.4686,-0.4341,39E9,-9,V,1,1,R,,F,8,8092,,,215,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,8092,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E946,46,1998,9,8,0710,-9,60,D,55.2406,-0.2755,55.2415,-0.3428,39E9,-9,V,1,1,R,,F,8,8118,,,180,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,8118,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E952,52,2009,9,11,1114,-9,29,D,55.4100,-0.4823,55.3913,-0.4371,39E9,63,V,1,1,R,,F,8,3733,240,,359,1,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3733,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E953,53,2007,9,7,1454,-9,30,D,55.2349,-0.5258,55.2145,-0.5733,39E9,75,V,1,1,R,,F,8,3796,,,270,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3796,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E954,54,2006,9,7,1417,-9,30,D,55.4084,-0.4862,55.3906,-0.4342,39E9,69,V,1,1,R,,F,8,3852,280,,320,9,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3852,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E956,56,2013,9,9,1018,-9,30,D,55.2288,-0.2301,55.2220,-0.1675,39E9,71,V,1,1,R,,F,8,4067,,,359,1,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4067,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E957,57,2005,9,12,0620,-9,30,D,55.2325,-0.5138,55.2020,-0.5409,39E9,75,V,1,1,R,,F,8,3813,,,315,2,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,400,1.00,1.000000,8,3813,2.00,0.03,32.78
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E957,57,2008,9,8,0841,-9,30,D,55.3870,-0.4191,55.4050,-0.4753,39E9,67,V,1,1,R,,F,8,4074,,,359,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4074,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E958,58,2012,9,7,0853,-9,30,D,55.2256,-0.2036,55.2191,-0.1453,39E9,75,V,1,1,R,,F,8,3781,,,270,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3781,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E958,58,2016,9,9,1714,-9,26,D,55.2783,-0.8106,55.3130,-0.8090,39E9,89,V,1,1,R,,F,8,3838,300,184,180,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3838,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E959,59,2011,9,9,1624,-9,30,D,55.4165,-0.4845,55.3848,-0.4598,39E9,68,V,1,1,R,,F,8,3821,,,180,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3821,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39E961,61,2014,9,8,1101,-9,30,D,55.2568,-0.8378,55.2896,-0.8035,39E9,88,V,1,1,R,,F,8,4367,330,,338,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4367,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F007,7,1997,8,20,0852,-9,30,D,55.2500,0.4166,55.2550,0.4866,39F0,-9,V,1,1,R,,-9,8,4271,,,158,4,,,IVb,127149,Psetta maxima,,,,,,,8,4271,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F007,7,2014,8,20,1538,-9,30,D,55.2326,0.9168,55.2608,0.9326,39F0,56,V,1,1,R,,F,8,3927,225,,338,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3927,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F009,9,2002,8,21,1741,-9,30,D,55.2310,0.8531,55.2368,0.8846,39F0,74,V,1,1,R,,F,8,3704,,,350,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3704,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F010,10,2004,8,25,1105,-9,30,D,55.2476,0.5148,55.2835,0.5058,39F0,89,V,1,1,R,,F,8,4081,320,,315,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4081,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F014,14,1999,8,24,1220,-9,60,D,55.1856,0.2550,55.2191,0.2540,39F0,-9,V,1,1,R,,F,8,7482,260,,90,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7482,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F020,20,2003,8,26,1247,-9,30,D,55.2576,0.4973,55.2913,0.5030,39F0,90,V,1,1,R,,F,8,3841,,,0,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3841,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F030,30,2001,8,29,1000,-9,60,D,55.2299,0.6463,55.2273,0.7063,39F0,-9,V,1,1,R,,F,8,7782,,,225,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7782,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F032,32,2010,9,1,0805,-9,30,D,55.2670,0.9090,55.2311,0.9206,39F0,72,V,1,1,R,,F,8,4155,,,359,1,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4155,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F033,33,2015,8,26,1631,-9,30,D,55.2850,0.4665,55.2490,0.4830,39F0,91,V,1,1,R,,F,8,4134,300,,180,9,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4134,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F038,38,2007,9,4,1436,-9,30,D,55.2630,0.5018,55.2979,0.4988,39F0,90,V,1,1,R,,F,8,3907,,,340,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3907,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F041,41,1996,9,11,0758,-9,30,D,55.2500,0.4000,55.2533,0.4750,39F0,-9,V,1,1,R,,-9,8,4170,,,315,4,,,IVb,127149,Psetta maxima,,,,,,,8,4170,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F044,44,2000,9,5,0623,-9,60,D,55.1500,0.2333,55.3113,0.2235,39F0,-9,V,1,1,R,,F,8,7544,,,215,4,,,IVb,127149,Scophthalmus maximus,,,,,,,8,7544,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F047,47,1998,9,8,1010,-9,60,D,55.2501,0.3400,55.2556,0.4030,39F0,-9,V,1,1,R,,F,8,8000,,,180,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,8000,0.00,0.06,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F053,53,2009,9,11,1556,-9,30,D,55.2468,0.9221,55.2106,0.9193,39F0,60,V,1,1,R,,F,8,4057,240,,359,1,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4057,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F055,55,2006,9,7,1642,-9,30,D,55.3064,0.1318,55.2998,0.1932,39F0,81,V,1,1,R,,F,8,3778,320,,315,9,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3778,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F056,56,2008,9,5,1814,-9,32,D,55.1341,0.1901,55.1055,0.2290,39F0,76,V,1,1,R,,F,8,3981,,,90,16,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3981,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F056,56,2016,9,9,1129,-9,30,D,55.4140,0.3008,55.3913,0.3555,39F0,93,V,1,1,R,,F,8,4287,340,312,210,9,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4287,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F058,58,2005,9,12,0853,-9,30,D,55.1196,0.1894,55.0993,0.2386,39F0,77,V,1,1,R,,F,8,3924,,,315,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3924,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F059,59,2012,9,7,1107,-9,36,D,55.1523,0.3818,55.0968,0.3915,39F0,83,V,1,1,R,,F,8,5000,,,270,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,5000,0.00,0.04,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F061,61,2011,9,12,1125,-9,30,D,55.2168,0.9200,55.2518,0.9185,39F0,53,V,1,1,R,,F,8,3888,,,180,16,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3888,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F061,61,2013,9,11,0712,-9,30,D,55.2688,0.9261,55.2293,0.9191,39F0,56,V,1,1,R,,F,8,4422,,,338,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4422,0.00,0.04,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F108,8,2014,8,20,1723,-9,30,D,55.2266,1.0971,55.2631,1.1136,39F1,-9,V,1,1,R,,F,8,4160,220,,338,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4160,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F114,14,2002,8,27,0620,-9,30,D,55.3660,1.6703,55.3850,1.7233,39F1,55,V,1,1,R,,F,8,3992,,,0,3,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3992,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F133,33,2010,9,1,0928,-9,31,D,55.2445,1.0993,55.2066,1.0918,39F1,54,V,1,1,R,,F,8,4236,,,359,1,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4236,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F139,39,2007,9,4,1745,-9,30,D,55.1598,1.3447,55.1859,1.3856,39F1,45,V,1,1,R,,F,8,3889,,,340,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3889,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F142,42,2005,9,6,1717,-9,30,D,55.1560,1.3785,55.1888,1.3925,39F1,41,V,1,1,R,,F,8,3783,,,359,1,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3783,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F142,42,2008,9,3,0527,-9,29,D,55.3861,1.7520,55.4078,1.8055,39F1,49,V,1,1,R,,F,8,4129,,,225,8,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4129,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F142,42,2015,9,1,1028,-9,30,D,55.2311,1.5988,55.2421,1.6558,39F1,38,V,1,1,R,,F,8,4008,140,,338,12,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4008,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F145,45,2012,9,4,1733,-9,30,D,55.2688,1.8046,55.2613,1.7435,39F1,42,V,1,1,R,,F,8,3959,,,293,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3959,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F145,45,2016,9,7,0525,-9,30,D,55.2278,1.5906,55.2268,1.5291,39F1,39,V,1,1,R,,F,8,3884,160,78,180,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3884,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F154,54,2009,9,11,1817,-9,30,D,55.2278,1.5471,55.2333,,39F1,36,V,1,1,R,,F,8,3910,120,,23,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3910,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F157,57,2006,9,8,0921,-9,30,D,55.1018,1.3680,55.1372,1.3537,39F1,33,V,1,1,R,,F,8,4055,140,,340,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4055,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F160,60,2013,9,11,0535,-9,30,D,55.2748,1.1070,55.2334,1.0988,39F1,65,V,1,1,R,,F,8,4501,,,338,16,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4501,0.00,0.04,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F162,62,2011,9,14,0531,-9,30,D,55.2263,1.5268,55.2298,1.5880,39F1,39,V,1,1,R,,F,8,3902,,,270,16,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3902,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F174,74,2004,9,15,0924,-9,30,D,55.4119,1.7279,55.3835,1.6912,39F1,60,V,1,1,R,,F,8,3944,225,,315,9,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,360,1.00,1.000000,8,3944,2.00,0.03,31.69
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F231,31,2009,9,2,1110,-9,30,D,55.1286,2.4148,55.1631,2.4118,39F2,35,V,1,1,R,,F,8,3841,160,,225,9,,,IVb,127149,Scophthalmus maximus,1,U,1.0000,360,1.00,1.000000,8,3841,2.00,0.03,32.54
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F239,39,2002,9,3,1759,-9,30,D,55.4603,2.5150,55.4475,2.4601,39F2,43,V,1,1,R,,F,8,3826,,,112,3,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3826,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F240,40,2013,9,3,1610,-9,30,D,55.1051,2.4146,55.1391,2.4038,39F2,35,V,1,1,R,,F,8,3836,,,250,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3836,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F241,41,2015,9,1,0743,-9,30,D,55.1481,2.4021,55.1130,2.4125,39F2,34,V,1,1,R,,F,8,4008,130,,338,8,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4008,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F243,43,2014,9,2,1339,-9,30,D,55.2173,2.5723,55.2123,2.5076,39F2,31,V,1,1,R,,F,8,4118,140,,359,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4118,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F244,44,2012,9,4,1505,-9,30,D,55.1356,2.4068,55.1691,2.3946,39F2,33,V,1,1,R,,F,8,3826,,,338,7,,,IVb,127149,Scophthalmus maximus,,,,,,,8,3826,0.00,0.03,0.00
BTS,3,NED,TRI2,BT8,-9,-9,-9,39F246,46,2016,9,7,0810,-9,30,D,55.2608,2.3803,55.2576,2.3066,39F2,34,V,1,1,R,,F,8,4706,140,88,190,2,,,IVb,127149,Scophthalmus maximus,,,,,,,8,4706,0.00,0.04,0.00
